stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
000002.SZ,20260709,0,-0,0,0,0.003356,-0,-0,0,0,1,0,0,4.34e-19
000002.SZ,20260709,1,-0.003801,0.000453,0,0.000003,-0.006306,0.002505,0,0.002505,0.0009354665887849248,0.999065,0.143066,4.34e-19
000002.SZ,20260709,2,0.006701,0.001222,-0.001219,0.000007,0.006428,0.000273,0,0.00027300000000000067,0.0010907170870234463,0.998909,0.934974,4.34e-19
000002.SZ,20260709,3,0.000613,-0.002446,0.001831,0.000002,-0.000043,0.000656,0,0.000656,212.34931529788818,0,0.279702,4.34e-19
000002.SZ,20260709,4,0.001216,0.000001,-0.001223,0.000005,0.001059,0.000157,0,0.00015700000000000002,542.0312793268187,0,0.870539,4.34e-19
000002.SZ,20260709,5,0.003329,0.000003,0,0.000002,0,0.003329,0,0.003329,0.0005601060292180916,0.99944,0.066802,4.34e-19
000002.SZ,20260709,6,-0.002709,-0.001216,0.000608,-0.000005,0.000418,-0.003127,-0,-0.003127,0.0015093158119150103,0.998491,0.117889,4.34e-19
000002.SZ,20260709,7,0.003347,0.001211,-0.001214,-0.00001,0,0.003347,0,0.003347,0.0028774054291625267,0.997123,0.053829,4.34e-19
000002.SZ,20260709,8,-0.003283,-0.001222,0.001215,-0.000032,0.00045,-0.003733,-0,-0.0037329999999999998,0.009763785266155114,0.990236,0.10767,4.34e-19
000002.SZ,20260709,9,0.000166,0.001197,-0.001216,-0.000147,0,0.000166,0,0.000166,14744.55133990307,0,0.545958,4.34e-19
000002.SZ,20260709,10,-0.003888,-0.000074,0.000607,0.000021,-0.008642,0.004754,0,0.004754,0.006313165792855436,0.993687,0.645101,4.34e-19
000002.SZ,20260709,11,-0.002579,0.001228,-0.000609,-0.001384,0,-0.002579,-0,-0.002579,0.4138121319573091,0.586188,0.000265,4.34e-19
000002.SZ,20260709,12,0.002341,0.00053,-0.000002,0.000487,-0.000006,0.002346,0,0.002347,0.14512622990721466,0.854874,0.002372,4.34e-19
000002.SZ,20260709,13,-0.000049,-0.000983,0.001221,-0.000189,0,-0.000049,-0,-0.000049,18888.418436909276,0,0,4.34e-19
000002.SZ,20260709,14,-0.002533,-0.000094,-0.00061,-0.000107,0,-0.002533,-0,-0.002533,0.03193858254832018,0.968061,0.007491,4.34e-19
000002.SZ,20260709,15,-0.000479,0.00117,-0.000607,-0.000083,-0.000048,-0.000431,-0,-0.00043099999999999996,8314.363060848149,0,0.099839,4.34e-19
000002.SZ,20260709,16,-0.001833,-0.000042,0.000606,-0.002087,0,-0.001833,-0,-0.001833,0.6219060489471149,0.378094,0.87565,4.34e-19
000002.SZ,20260709,17,-0.003298,0.000185,-0.000608,0.000355,-0.004565,0.001267,0,0.0012669999999999995,0.1053354316558523,0.894665,0.308202,4.34e-19
000002.SZ,20260709,18,0.002124,0.00141,-0.000002,-0.000153,0.008184,-0.00606,-0,-0.00606,0.045405163545910454,0.954595,0.272375,4.34e-19
000002.SZ,20260709,19,-0.000102,-0.001314,0.001222,0.000193,-0.000095,-0.000007,-0,-0.000006999999999999994,19347.13371813759,0,0.934217,4.34e-19
000002.SZ,20260709,20,0.00032,0.000097,-0.000612,0.000196,0,0.00032,0,0.00032,19557.596931621552,0,0,4.34e-19
000002.SZ,20260709,21,-0.000032,0.000098,0,-0.000066,0,-0.000032,-0,-0.000032,6573.9180442698025,0,0,4.34e-19
000002.SZ,20260709,22,-0.000178,-0.000033,0,0.000211,0,-0.000178,-0,-0.000178,21053.934903357494,0,0,4.34e-19
000002.SZ,20260709,23,0.000058,0.000105,0,-0.000163,0,0.000058,0,0.000058,16315.479954759718,0,0,4.34e-19
000002.SZ,20260709,24,-0.002054,-0.000082,0,-0.001232,0,-0.002054,-0,-0.002054,0.36577244505128115,0.634228,0,4.34e-19
000002.SZ,20260709,25,0.001895,0.00062,-0.00061,0.001474,0,0.001895,0,0.001895,0.43619405958382945,0.563806,0.003937,4.34e-19
000002.SZ,20260709,26,0.002908,-0.000503,0.001222,-0.00026,0.000005,0.002903,0,0.002903,0.07712431469693089,0.922876,0.00166,4.34e-19
000002.SZ,20260709,27,0.000008,-0.001366,-0.000002,-0.001996,0,0.000008,0,0.000008,0.5947572791383899,0.405243,0.602665,4.34e-19
000002.SZ,20260709,28,-0.002009,0.000234,-0.001219,-0.000373,-0.001514,-0.000495,-0,-0.000495,0.11074944197721914,0.889251,0.58132,4.34e-19
000002.SZ,20260709,29,0.002147,0.00105,-0.000002,0.000184,0.000148,0.001999,0,0.001999,0.05439504456545454,0.945605,0.068716,4.34e-19
000002.SZ,20260709,30,-0.003321,-0.001149,0.001224,-0.000122,-0,-0.003321,-0,-0.003321,0.03619821216570483,0.963802,0.000561,4.34e-19
000002.SZ,20260709,31,0.000077,0.001176,-0.001225,-0.000027,0.000001,0.000076,0,0.000076,2701.709013288168,0,0.009031,4.34e-19
000002.SZ,20260709,32,0.000237,-0.000014,0.000612,-0.000836,0.000003,0.000235,0,0.000234,83568.00025067484,0,0.012235,4.34e-19
000002.SZ,20260709,33,0.00293,-0.000418,0,0.000866,-0,0.00293,0,0.00293,0.2563774328940351,0.743623,0,4.34e-19
000002.SZ,20260709,34,-0.002299,-0.000808,0.000615,-0.000876,-0,-0.002299,-0,-0.002299,0.26003568183146303,0.739964,0.580937,4.34e-19
000002.SZ,20260709,35,0.003427,0.000799,-0.001231,0.000383,0.004893,-0.001466,-0,-0.0014659999999999999,0.11328589411547063,0.886714,0.769453,4.34e-19
000002.SZ,20260709,36,0.003291,-0.00105,0.001233,-0.000107,-0,0.003291,0,0.003291,0.03175384044044798,0.968246,0,4.34e-19
000002.SZ,20260709,37,-0.000324,-0.00129,-0.000002,-0.001739,-0,-0.000324,-0,-0.000324,0.5182889757455846,0.481711,0.017942,4.34e-19
000002.SZ,20260709,38,0.000732,0.000363,-0.001233,0.000139,0.000075,0.000657,0,0.000657,13866.001355518722,0,0.099325,4.34e-19
000002.SZ,20260709,39,-0.003412,0.000069,0.000617,-0.000641,-0.000004,-0.003409,-0,-0.003408,0.19026045522526727,0.80974,0.060854,4.34e-19
000002.SZ,20260709,40,0.002957,0.000916,-0.00062,0.000126,0.000175,0.002781,0,0.002782,0.037229489218485,0.962771,0.041656,4.34e-19
000002.SZ,20260709,41,0.003238,-0.001178,0.001245,0.000061,-0.000018,0.003256,0,0.0032559999999999998,0.01815062358200193,0.981849,0.005482,4.34e-19
000002.SZ,20260709,42,-0.000033,-0.001206,-0.000002,0.001241,-0,-0.000033,-0,-0.000033,124052.9418003331,0,0.627602,4.34e-19
000002.SZ,20260709,43,0.000104,0.00062,-0.000624,-0.0001,-0.000602,0.000706,0,0.000706,9985.709324302752,0,0.460368,4.34e-19
000002.SZ,20260709,44,0.003283,-0.00005,0,0.000122,0,0.003283,0,0.003283,0.0364435947481451,0.963556,0,4.34e-19
000002.SZ,20260709,45,0.000006,-0.001171,0.000624,0.000541,0,0.000006,0,0.000006,54064.73166740597,0,0,4.34e-19
000002.SZ,20260709,46,-0.000743,0.00027,-0.000625,-0.002247,0,-0.000743,-0,-0.000743,0.6717357576836975,0.328264,0,4.34e-19
000002.SZ,20260709,47,-0.000064,0.000104,-0.000623,0.000583,0,-0.000064,-0,-0.000064,58314.30022489759,0,0,4.34e-19
