stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
600549.SH,20260710,13,baseline_4d,-0.016557,0.005841,-0.001641,0.0,-0.001641,-0.346589,
600549.SH,20260710,14,baseline_4d,-0.016621,-0.000232,-0.002124,0.0,-0.002124,-0.347085,
600549.SH,20260710,15,baseline_4d,-0.016686,-0.004577,0.000603,0.0,0.000603,-0.347594,
600549.SH,20260710,16,baseline_4d,-0.01675,-0.006557,0.003879,0.0,0.003879,-0.348104,
600549.SH,20260710,17,baseline_4d,-0.016814,-0.009277,0.006026,0.0,0.006026,-0.348611,
600549.SH,20260710,18,baseline_4d,-0.016875,-0.00578,0.008338,0.0,0.008338,-0.34907,
600549.SH,20260710,19,baseline_4d,-0.016919,-0.007085,0.001444,0.0,0.001444,-0.349423,
600549.SH,20260710,20,baseline_4d,-0.016961,-0.006562,-0.002443,0.0,-0.002443,-0.349753,
600549.SH,20260710,21,baseline_4d,-0.016973,0.001759,-0.000322,0.0,-0.000322,-0.349799,
600549.SH,20260710,22,baseline_4d,-0.016992,-0.003389,0.002455,0.0,0.002455,-0.34991,
600549.SH,20260710,23,baseline_4d,-0.017012,-0.006028,-0.000419,0.0,-0.000419,-0.350048,
600549.SH,20260710,24,baseline_4d,-0.017032,-0.009167,-0.00576,0.0,-0.00576,-0.350186,
600549.SH,20260710,25,baseline_4d,-0.017052,-0.0047,-0.002666,0.0,-0.002666,-0.350312,
600549.SH,20260710,26,baseline_4d,-0.017073,-0.000131,0.003502,0.0,0.003502,-0.350448,
600549.SH,20260710,27,baseline_4d,-0.017099,0.003382,0.002817,0.0,0.002817,-0.350494,
600549.SH,20260710,28,baseline_4d,-0.017119,0.002039,0.005674,0.0,0.005674,-0.350524,
600549.SH,20260710,29,baseline_4d,-0.01714,0.002193,0.008122,0.0,0.008122,-0.350548,
600549.SH,20260710,30,baseline_4d,-0.01716,0.000474,0.012372,0.0,0.012372,-0.350565,
600549.SH,20260710,31,baseline_4d,-0.017179,-0.000343,0.009079,0.0,0.009079,-0.350591,
600549.SH,20260710,32,baseline_4d,-0.017199,-0.00264,0.002991,0.0,0.002991,-0.350628,
600549.SH,20260710,33,baseline_4d,-0.017215,-0.002413,0.003467,0.0,0.003467,-0.350666,
600549.SH,20260710,34,baseline_4d,-0.017232,0.000567,-0.00141,0.0,-0.00141,-0.350682,
600549.SH,20260710,35,baseline_4d,-0.017234,-0.003443,0.0011,0.0,0.0011,-0.350637,
600549.SH,20260710,36,baseline_4d,-0.017233,0.002927,0.003088,0.0,0.003088,-0.350546,
600549.SH,20260710,37,baseline_4d,-0.017233,0.008841,0.003733,0.0,0.003733,-0.350465,
600549.SH,20260710,38,baseline_4d,-0.017231,-0.002119,0.00338,0.0,0.00338,-0.350267,
600549.SH,20260710,39,baseline_4d,-0.01723,-0.014995,0.001295,0.0,0.001295,-0.350075,
600549.SH,20260710,40,baseline_4d,-0.017233,-0.010429,-0.005994,0.0,-0.005994,-0.350021,
600549.SH,20260710,41,baseline_4d,-0.017224,-0.010752,0.004367,0.0,0.004367,-0.349918,
600549.SH,20260710,42,baseline_4d,-0.017222,-0.007585,0.003609,0.0,0.003609,-0.349893,
600549.SH,20260710,43,baseline_4d,-0.017219,-0.004525,0.004005,0.0,0.004005,-0.349871,
600549.SH,20260710,44,baseline_4d,-0.017216,-4e-05,0.007439,0.0,0.007439,-0.34985,
600549.SH,20260710,45,baseline_4d,-0.017216,-0.002883,0.003575,0.0,0.003575,-0.349832,
600549.SH,20260710,46,baseline_4d,-0.017214,-0.002666,0.001566,0.0,0.001566,-0.349813,
600549.SH,20260710,47,baseline_4d,-0.017214,0.000969,0.001673,0.0,0.001673,-0.349807,
600552.SH,20260710,0,baseline_4d,-0.137664,-0.003125,-0.004016,0.0,-0.004016,-0.087504,
600552.SH,20260710,1,baseline_4d,-0.137678,-0.003129,-0.00402,0.0,-0.00402,-0.087548,
600552.SH,20260710,2,baseline_4d,-0.137691,-0.003137,-0.004055,0.0,-0.004055,-0.087591,
600552.SH,20260710,3,baseline_4d,-0.137704,-0.002305,-0.004371,0.0,-0.004371,-0.087639,
600552.SH,20260710,4,baseline_4d,-0.137715,0.000664,-0.010556,0.0,-0.010556,-0.087653,
600552.SH,20260710,5,baseline_4d,-0.137722,0.017096,-0.009482,0.0,-0.009482,-0.087663,
600552.SH,20260710,6,baseline_4d,-0.137718,0.007141,-0.004337,0.0,-0.004337,-0.087589,
600552.SH,20260710,7,baseline_4d,-0.13771,0.002243,0.003102,0.0,0.003102,-0.087489,
600552.SH,20260710,8,baseline_4d,-0.137705,0.002405,6.4e-05,0.0,6.4e-05,-0.087365,
600552.SH,20260710,9,baseline_4d,-0.137703,-0.005671,-0.002324,0.0,-0.002324,-0.087235,
600552.SH,20260710,10,baseline_4d,-0.137696,-0.0075,0.002068,0.0,0.002068,-0.087107,
600552.SH,20260710,11,baseline_4d,-0.137683,-0.004018,0.006837,0.0,0.006837,-0.086918,
600552.SH,20260710,12,baseline_4d,-0.137665,0.003886,0.014309,0.0,0.014309,-0.086685,
600552.SH,20260710,13,baseline_4d,-0.13764,-0.001565,0.00124,0.0,0.00124,-0.086294,
600552.SH,20260710,14,baseline_4d,-0.137609,0.001376,0.00241,0.0,0.00241,-0.085872,
600552.SH,20260710,15,baseline_4d,-0.137579,0.006019,0.004898,0.0,0.004898,-0.08546,
600552.SH,20260710,16,baseline_4d,-0.137564,-0.001001,0.004101,0.0,0.004101,-0.085149,
600552.SH,20260710,17,baseline_4d,-0.137549,-0.00931,0.001439,0.0,0.001439,-0.084829,
600552.SH,20260710,18,baseline_4d,-0.137533,-0.006226,0.007996,0.0,0.007996,-0.084513,
600552.SH,20260710,19,baseline_4d,-0.137501,-0.005512,0.001318,0.0,0.001318,-0.084105,
600552.SH,20260710,20,baseline_4d,-0.137461,-0.004396,0.006946,0.0,0.006946,-0.083612,
600552.SH,20260710,21,baseline_4d,-0.137421,-0.006866,0.008115,0.0,0.008115,-0.083093,
600552.SH,20260710,22,baseline_4d,-0.13738,-0.005043,0.01206,0.0,0.01206,-0.08257,
600552.SH,20260710,23,baseline_4d,-0.137364,-0.001342,-0.000271,0.0,-0.000271,-0.082262,
600552.SH,20260710,24,baseline_4d,-0.137352,-0.002714,0.002475,0.0,0.002475,-0.081952,
600552.SH,20260710,25,baseline_4d,-0.13734,-0.006342,0.001747,0.0,0.001747,-0.081643,
600552.SH,20260710,26,baseline_4d,-0.137328,-0.011184,-0.001937,0.0,-0.001937,-0.081338,
600552.SH,20260710,27,baseline_4d,-0.137319,0.006009,-0.00322,0.0,-0.00322,-0.081073,
600552.SH,20260710,28,baseline_4d,-0.137272,-0.001358,0.003047,0.0,0.003047,-0.080636,
600552.SH,20260710,29,baseline_4d,-0.137218,-0.001102,0.014284,0.0,0.014284,-0.080109,
600552.SH,20260710,30,baseline_4d,-0.137175,0.00016,0.010684,0.0,0.010684,-0.079866,
600552.SH,20260710,31,baseline_4d,-0.137148,-0.01764,0.013786,0.0,0.013786,-0.079664,
600552.SH,20260710,32,baseline_4d,-0.137124,-0.017497,0.006874,0.0,0.006874,-0.079551,
600552.SH,20260710,33,baseline_4d,-0.137098,-0.016902,0.001526,0.0,0.001526,-0.079433,
600552.SH,20260710,34,baseline_4d,-0.137073,-0.016235,0.004003,0.0,0.004003,-0.079354,
600552.SH,20260710,35,baseline_4d,-0.137046,-0.015277,0.008127,0.0,0.008127,-0.079275,
600552.SH,20260710,36,baseline_4d,-0.137022,-0.015497,0.003919,0.0,0.003919,-0.079194,
600552.SH,20260710,37,baseline_4d,-0.136999,-0.016816,-0.004731,0.0,-0.004731,-0.079118,
600552.SH,20260710,38,baseline_4d,-0.13697,-0.006463,0.001818,0.0,0.001818,-0.07884,
600552.SH,20260710,39,baseline_4d,-0.136946,-0.004735,-0.012473,0.0,-0.012473,-0.078588,
600552.SH,20260710,40,baseline_4d,-0.136939,-0.001036,-0.005238,0.0,-0.005238,-0.078567,
600552.SH,20260710,41,baseline_4d,-0.136929,0.002346,0.006179,0.0,0.006179,-0.078542,
600552.SH,20260710,42,baseline_4d,-0.136934,0.00349,8.3e-05,0.0,8.3e-05,-0.078658,
600552.SH,20260710,43,baseline_4d,-0.136934,0.002734,0.005536,0.0,0.005536,-0.078789,
600552.SH,20260710,44,baseline_4d,-0.136934,0.003679,0.00684,0.0,0.00684,-0.078912,
600552.SH,20260710,45,baseline_4d,-0.136939,-0.001035,0.001767,0.0,0.001767,-0.079065,
600552.SH,20260710,46,baseline_4d,-0.13694,0.005142,0.006674,0.0,0.006674,-0.079217,
600552.SH,20260710,47,baseline_4d,-0.136941,0.004137,0.002335,0.0,0.002335,-0.079223,
600590.SH,20260710,0,baseline_4d,-0.549885,0.007246,0.049525,0.0,0.049525,0.057137,
600590.SH,20260710,1,baseline_4d,-0.54994,0.007253,0.049575,0.0,0.049575,0.057165,
600590.SH,20260710,2,baseline_4d,-0.549922,-0.009815,0.034404,0.0,0.034404,0.057194,
600590.SH,20260710,3,baseline_4d,-0.549899,-0.014181,0.024664,0.0,0.024664,0.057277,
600590.SH,20260710,4,baseline_4d,-0.549878,-0.014514,0.015357,0.0,0.015357,0.057375,
600590.SH,20260710,5,baseline_4d,-0.549859,-0.016438,0.003353,0.0,0.003353,0.057473,
600590.SH,20260710,6,baseline_4d,-0.549832,-0.013582,0.008464,0.0,0.008464,0.057585,
600590.SH,20260710,7,baseline_4d,-0.549807,-0.013394,0.009666,0.0,0.009666,0.057684,
600590.SH,20260710,8,baseline_4d,-0.549783,-0.01323,0.01048,0.0,0.01048,0.057781,
600590.SH,20260710,9,baseline_4d,-0.549762,-0.018953,0.002258,0.0,0.002258,0.057866,
600590.SH,20260710,10,baseline_4d,-0.549736,-0.008614,0.010537,0.0,0.010537,0.058243,
600590.SH,20260710,11,baseline_4d,-0.549726,-0.00677,0.014837,0.0,0.014837,0.05853,
600590.SH,20260710,12,baseline_4d,-0.54972,-0.009943,0.014783,0.0,0.014783,0.058774,
600590.SH,20260710,13,baseline_4d,-0.549733,-0.013414,-0.01684,0.0,-0.01684,0.059118,
600590.SH,20260710,14,baseline_4d,-0.549674,-0.0176,-0.016295,0.0,-0.016295,0.059642,
600590.SH,20260710,15,baseline_4d,-0.549664,-0.020876,-0.0072,0.0,-0.0072,0.059763,
600590.SH,20260710,16,baseline_4d,-0.549654,-0.020419,-0.001952,0.0,-0.001952,0.059829,
600590.SH,20260710,17,baseline_4d,-0.549648,-0.018245,-0.005762,0.0,-0.005762,0.059875,
600590.SH,20260710,18,baseline_4d,-0.549642,-0.015943,0.001553,0.0,0.001553,0.059857,
600590.SH,20260710,19,baseline_4d,-0.549631,-0.013143,0.002909,0.0,0.002909,0.059862,
600590.SH,20260710,20,baseline_4d,-0.54962,-0.01087,0.002347,0.0,0.002347,0.059861,
600590.SH,20260710,21,baseline_4d,-0.549611,-0.008575,0.005669,0.0,0.005669,0.059843,
600590.SH,20260710,22,baseline_4d,-0.549586,-0.008415,0.000447,0.0,0.000447,0.05999,
600590.SH,20260710,23,baseline_4d,-0.549591,-0.010326,0.000555,0.0,0.000555,0.059945,
600590.SH,20260710,24,baseline_4d,-0.549597,-0.012244,-0.009531,0.0,-0.009531,0.059909,
600590.SH,20260710,25,baseline_4d,-0.549604,-0.013663,-0.00513,0.0,-0.00513,0.059874,
600590.SH,20260710,26,baseline_4d,-0.549628,-0.004921,-0.009804,0.0,-0.009804,0.059765,
600590.SH,20260710,27,baseline_4d,-0.549653,0.002024,-0.004529,0.0,-0.004529,0.059689,
600590.SH,20260710,28,baseline_4d,-0.54968,0.001722,0.000281,0.0,0.000281,0.059602,
600590.SH,20260710,29,baseline_4d,-0.549708,0.007192,0.003911,0.0,0.003911,0.059485,
600590.SH,20260710,30,baseline_4d,-0.549735,0.013212,0.006828,0.0,0.006828,0.05937,
600590.SH,20260710,31,baseline_4d,-0.549762,0.01668,0.009865,0.0,0.009865,0.059251,
600590.SH,20260710,32,baseline_4d,-0.549792,0.017986,0.011807,0.0,0.011807,0.059118,
600590.SH,20260710,33,baseline_4d,-0.549821,0.019286,0.014062,0.0,0.014062,0.058985,
600590.SH,20260710,34,baseline_4d,-0.549867,0.017013,0.010903,0.0,0.010903,0.058868,
600590.SH,20260710,35,baseline_4d,-0.549912,0.014802,0.007649,0.0,0.007649,0.05875,
600590.SH,20260710,36,baseline_4d,-0.549957,0.011232,0.002617,0.0,0.002617,0.058641,
600590.SH,20260710,37,baseline_4d,-0.55,0.007727,0.000797,0.0,0.000797,0.058543,
600590.SH,20260710,38,baseline_4d,-0.550043,-0.000133,0.011999,0.0,0.011999,0.058706,
600590.SH,20260710,39,baseline_4d,-0.550088,0.001662,0.021188,0.0,0.021188,0.058857,
600590.SH,20260710,40,baseline_4d,-0.550067,-0.006153,0.003031,0.0,0.003031,0.05901,
600590.SH,20260710,41,baseline_4d,-0.550028,-0.004746,0.00722,0.0,0.00722,0.059278,
600590.SH,20260710,42,baseline_4d,-0.549991,-0.000481,0.005497,0.0,0.005497,0.059487,
600590.SH,20260710,43,baseline_4d,-0.549955,-0.001002,0.002382,0.0,0.002382,0.059693,
600590.SH,20260710,44,baseline_4d,-0.549919,-0.00143,0.009832,0.0,0.009832,0.059878,
600590.SH,20260710,45,baseline_4d,-0.549921,-0.001289,0.0005,0.0,0.0005,0.059873,
600590.SH,20260710,46,baseline_4d,-0.549921,0.00016,0.000936,0.0,0.000936,0.059872,
600590.SH,20260710,47,baseline_4d,-0.549921,0.002144,0.001088,0.0,0.001088,0.059872,
600602.SH,20260710,0,baseline_4d,-0.076019,0.001337,0.000988,0.0,0.000988,-0.095134,
600602.SH,20260710,1,baseline_4d,-0.076027,0.001338,0.000989,0.0,0.000989,-0.095182,
600602.SH,20260710,2,baseline_4d,-0.076034,0.001387,0.001003,0.0,0.001003,-0.09523,
600602.SH,20260710,3,baseline_4d,-0.076041,0.003331,0.001087,0.0,0.001087,-0.095277,
600602.SH,20260710,4,baseline_4d,-0.076049,0.001967,0.002343,0.0,0.002343,-0.095319,
600602.SH,20260710,5,baseline_4d,-0.076058,0.000168,0.003355,0.0,0.003355,-0.095362,
600602.SH,20260710,6,baseline_4d,-0.076065,-0.008648,0.009767,0.0,0.009767,-0.095407,
600602.SH,20260710,7,baseline_4d,-0.076064,-0.006285,0.022142,0.0,0.022142,-0.09544,
600602.SH,20260710,8,baseline_4d,-0.076057,-0.004197,0.018151,0.0,0.018151,-0.095392,
600602.SH,20260710,9,baseline_4d,-0.076049,-0.001905,0.014279,0.0,0.014279,-0.095341,
600602.SH,20260710,10,baseline_4d,-0.076042,-0.007445,0.008668,0.0,0.008668,-0.095264,
600602.SH,20260710,11,baseline_4d,-0.076036,-0.012706,0.002869,0.0,0.002869,-0.095186,
600602.SH,20260710,12,baseline_4d,-0.076026,-0.01194,0.005309,0.0,0.005309,-0.0951,
600602.SH,20260710,13,baseline_4d,-0.076019,-0.011152,0.005015,0.0,0.005015,-0.095034,
600602.SH,20260710,14,baseline_4d,-0.076012,-0.010759,0.004121,0.0,0.004121,-0.094963,
600602.SH,20260710,15,baseline_4d,-0.076006,-0.010456,0.003581,0.0,0.003581,-0.094895,
600602.SH,20260710,16,baseline_4d,-0.076,-0.010574,0.000426,0.0,0.000426,-0.094832,
600602.SH,20260710,17,baseline_4d,-0.075993,-0.00607,0.00529,0.0,0.00529,-0.094781,
600602.SH,20260710,18,baseline_4d,-0.075996,-0.008575,0.004361,0.0,0.004361,-0.094796,
600602.SH,20260710,19,baseline_4d,-0.076,-0.006613,0.000997,0.0,0.000997,-0.09484,
600602.SH,20260710,20,baseline_4d,-0.076004,-0.004637,-0.00091,0.0,-0.00091,-0.094882,
600602.SH,20260710,21,baseline_4d,-0.076009,-0.001942,-0.005929,0.0,-0.005929,-0.094909,
600602.SH,20260710,22,baseline_4d,-0.076012,0.002256,-0.006973,0.0,-0.006973,-0.094937,
600602.SH,20260710,23,baseline_4d,-0.076015,0.002732,-0.01004,0.0,-0.01004,-0.094953,
600602.SH,20260710,24,baseline_4d,-0.076017,0.001248,-0.00966,0.0,-0.00966,-0.094957,
600602.SH,20260710,25,baseline_4d,-0.076018,-0.002118,-0.008384,0.0,-0.008384,-0.094952,
600602.SH,20260710,26,baseline_4d,-0.076028,-0.002891,-0.005879,0.0,-0.005879,-0.095067,
600602.SH,20260710,27,baseline_4d,-0.07604,-0.002418,0.004563,0.0,0.004563,-0.095229,
600602.SH,20260710,28,baseline_4d,-0.076057,-0.003487,-0.001961,0.0,-0.001961,-0.095411,
600602.SH,20260710,29,baseline_4d,-0.076071,-0.003384,-0.001017,0.0,-0.001017,-0.09559,
600602.SH,20260710,30,baseline_4d,-0.076068,-0.007361,0.004069,0.0,0.004069,-0.095573,
600602.SH,20260710,31,baseline_4d,-0.076063,-0.009194,0.01096,0.0,0.01096,-0.095536,
600602.SH,20260710,32,baseline_4d,-0.076062,-0.006898,0.003957,0.0,0.003957,-0.095547,
600602.SH,20260710,33,baseline_4d,-0.076059,-0.001221,2.8e-05,0.0,2.8e-05,-0.095546,
600602.SH,20260710,34,baseline_4d,-0.07606,0.009606,-0.002891,0.0,-0.002891,-0.09561,
600602.SH,20260710,35,baseline_4d,-0.076061,0.021085,-0.00384,0.0,-0.00384,-0.095672,
600602.SH,20260710,36,baseline_4d,-0.076062,0.010104,-0.002796,0.0,-0.002796,-0.095699,
600602.SH,20260710,37,baseline_4d,-0.07606,0.001999,0.008786,0.0,0.008786,-0.095712,
600602.SH,20260710,38,baseline_4d,-0.076055,-0.001149,0.001382,0.0,0.001382,-0.095579,
600602.SH,20260710,39,baseline_4d,-0.076049,-0.003517,0.000609,0.0,0.000609,-0.095433,
600602.SH,20260710,40,baseline_4d,-0.076042,-0.004085,0.000233,0.0,0.000233,-0.095289,
600602.SH,20260710,41,baseline_4d,-0.076033,-0.003856,0.002984,0.0,0.002984,-0.095135,
600602.SH,20260710,42,baseline_4d,-0.076028,-0.002595,-0.000508,0.0,-0.000508,-0.095037,
600602.SH,20260710,43,baseline_4d,-0.07602,-0.002969,0.002419,0.0,0.002419,-0.094949,
600602.SH,20260710,44,baseline_4d,-0.076013,-0.005658,0.006449,0.0,0.006449,-0.094868,
600602.SH,20260710,45,baseline_4d,-0.076006,-0.008188,0.005662,0.0,0.005662,-0.094789,
600602.SH,20260710,46,baseline_4d,-0.076,-0.012157,0.003063,0.0,0.003063,-0.094712,
600602.SH,20260710,47,baseline_4d,-0.075999,-0.008849,0.006903,0.0,0.006903,-0.094711,
600664.SH,20260710,0,baseline_4d,-3.6e-05,0.000955,9.2e-05,0.0,9.2e-05,-3.7e-05,
600664.SH,20260710,1,baseline_4d,-3.6e-05,0.000956,9.2e-05,0.0,9.2e-05,-3.8e-05,
600664.SH,20260710,2,baseline_4d,-3.6e-05,0.000948,8e-05,0.0,8e-05,-3.8e-05,
600664.SH,20260710,3,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,4,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,5,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,6,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,7,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,8,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,9,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,10,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,11,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,12,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,13,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,14,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,15,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,16,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,17,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,18,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,19,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,20,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,21,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,22,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,23,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,24,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,25,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,26,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,27,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,28,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,29,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,30,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,31,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,32,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,33,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,34,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,35,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,36,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,37,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,38,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,39,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,40,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,41,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,42,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,43,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,44,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,45,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,46,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600664.SH,20260710,47,baseline_4d,-3.6e-05,0.000948,8.1e-05,0.0,8.1e-05,-3.8e-05,
600706.SH,20260710,0,baseline_4d,-0.077596,-0.012071,-0.012962,0.0,-0.012962,0.169754,
600706.SH,20260710,1,baseline_4d,-0.077603,-0.012083,-0.012975,0.0,-0.012975,0.169838,
600706.SH,20260710,2,baseline_4d,-0.077563,-0.002609,0.002615,0.0,0.002615,0.169923,
600706.SH,20260710,3,baseline_4d,-0.077532,0.013424,0.002027,0.0,0.002027,0.169787,
600706.SH,20260710,4,baseline_4d,-0.077517,0.010356,0.001903,0.0,0.001903,0.169624,
600706.SH,20260710,5,baseline_4d,-0.077518,0.008202,-0.004889,0.0,-0.004889,0.169435,
600706.SH,20260710,6,baseline_4d,-0.077519,-0.00069,0.003836,0.0,0.003836,0.169297,
600706.SH,20260710,7,baseline_4d,-0.077531,-0.004145,0.00507,0.0,0.00507,0.169106,
600706.SH,20260710,8,baseline_4d,-0.077544,-0.003347,0.002622,0.0,0.002622,0.168925,
600706.SH,20260710,9,baseline_4d,-0.077557,-0.002026,0.000719,0.0,0.000719,0.168744,
600706.SH,20260710,10,baseline_4d,-0.07757,0.001849,0.001284,0.0,0.001284,0.168548,
600706.SH,20260710,11,baseline_4d,-0.077582,0.002348,0.006335,0.0,0.006335,0.168356,
600706.SH,20260710,12,baseline_4d,-0.077594,0.002846,0.002936,0.0,0.002936,0.168221,
600706.SH,20260710,13,baseline_4d,-0.077605,-0.000962,0.001091,0.0,0.001091,0.16809,
600706.SH,20260710,14,baseline_4d,-0.077611,0.002006,-0.001616,0.0,-0.001616,0.168005,
600706.SH,20260710,15,baseline_4d,-0.077617,0.006592,-0.000962,0.0,-0.000962,0.167927,
600706.SH,20260710,16,baseline_4d,-0.077623,0.005438,0.004799,0.0,0.004799,0.167849,
600706.SH,20260710,17,baseline_4d,-0.077632,0.004283,0.001548,0.0,0.001548,0.167758,
600706.SH,20260710,18,baseline_4d,-0.07764,0.003154,0.00158,0.0,0.00158,0.16767,
600706.SH,20260710,19,baseline_4d,-0.077647,0.00203,2.1e-05,0.0,2.1e-05,0.167583,
600706.SH,20260710,20,baseline_4d,-0.077655,0.000906,-0.002201,0.0,-0.002201,0.167496,
600706.SH,20260710,21,baseline_4d,-0.077663,-0.000218,0.001961,0.0,0.001961,0.167423,
600706.SH,20260710,22,baseline_4d,-0.077671,-0.000656,0.006077,0.0,0.006077,0.16735,
600706.SH,20260710,23,baseline_4d,-0.077679,-0.001093,0.002657,0.0,0.002657,0.167298,
600706.SH,20260710,24,baseline_4d,-0.077686,-0.000187,0.003372,0.0,0.003372,0.167254,
600706.SH,20260710,25,baseline_4d,-0.077692,-0.001266,0.003821,0.0,0.003821,0.167211,
600706.SH,20260710,26,baseline_4d,-0.077699,-0.002345,0.003214,0.0,0.003214,0.167171,
600706.SH,20260710,27,baseline_4d,-0.077705,-0.001428,0.002941,0.0,0.002941,0.167132,
600706.SH,20260710,28,baseline_4d,-0.077715,-0.000677,-0.004692,0.0,-0.004692,0.167068,
600706.SH,20260710,29,baseline_4d,-0.07772,0.000474,-0.005626,0.0,-0.005626,0.167004,
600706.SH,20260710,30,baseline_4d,-0.077725,0.001623,-0.006562,0.0,-0.006562,0.16694,
600706.SH,20260710,31,baseline_4d,-0.077733,0.002226,-0.015931,0.0,-0.015931,0.166834,
600706.SH,20260710,32,baseline_4d,-0.077733,0.002829,-0.00418,0.0,-0.00418,0.166803,
600706.SH,20260710,33,baseline_4d,-0.077759,0.003309,-0.008602,0.0,-0.008602,0.166622,
600706.SH,20260710,34,baseline_4d,-0.077784,0.003789,-0.005805,0.0,-0.005805,0.166507,
